Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
GDNF	ENST00000326524.2	glial cell derived neurotrophic factor 	7	1	0	0	1	0	0	0	0	1	hsa-miR-30b-5p	0.0102	0.0731	0.4426	-0.05	-0.05	0.78	2011
EPN2	ENST00000314728.5	epsin 2 	1609	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0080	0.0566	0.3299	-0.05	-0.06	< 0.1	2009, 2011
OSBPL8	ENST00000393249.2	oxysterol binding protein-like 8 	141	1	0	0	1	1	0	0	1	0	hsa-miR-30e-5p	0.0037	0.0257	0.1305	-0.05	-0.45	0.95	2005, 2007, 2011
PPP2R4	ENST00000393370.2	protein phosphatase 2A activator, regulatory subunit 4 	2731	1	0	1	0	0	0	0	0	0	hsa-miR-30a-5p	0.0056	0.0401	0.2442	-0.05	-0.05	0.44	NULL
ICK	ENST00000350082.5	intestinal cell (MAK-like) kinase 	18	1	1	0	0	1	0	1	0	0	hsa-miR-30a-5p	0.0121	0.0804	0.3678	-0.05	-0.13	0.88	2005, 2007, 2009, 2011
WDR37	ENST00000358220.1	WD repeat domain 37 	107	1	0	1	0	1	0	1	0	1	hsa-miR-30a-5p	0.0057	0.0407	0.2467	-0.05	-0.09	0.67	NULL
RAI14	ENST00000265109.3	retinoic acid induced 14 	2228	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0122	0.0852	0.4646	-0.05	-0.05	0.95	2005, 2007, 2009, 2011
TNIP1	ENST00000520931.1	TNFAIP3 interacting protein 1 	334	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0088	0.0616	0.3390	-0.05	-0.05	< 0.1	2011
G3BP1	ENST00000394123.3	GTPase activating protein (SH3 domain) binding protein 1 	688	1	1	0	0	1	0	1	0	1	hsa-miR-30e-5p	0.0057	0.0418	0.2833	-0.05	-0.21	< 0.1	NULL
TENM1	ENST00000371130.3	teneurin transmembrane protein 1 	5	1	1	0	0	1	0	1	0	0	hsa-miR-30a-5p	0.0480	0.2935	1.0623	-0.05	-0.05	0.95	2011
ATRN	ENST00000262919.5	attractin 	39	1	1	0	0	1	0	1	0	0	hsa-miR-30a-5p	0.0197	0.1383	0.7729	-0.05	-0.05	0.91	2009, 2011
NECAB1	ENST00000417640.2	N-terminal EF-hand calcium binding protein 1 	5	1	1	0	0	1	0	0	1	0	hsa-miR-30b-5p	0.0088	0.0635	0.3944	-0.05	-0.05	< 0.1	2011
KSR1	ENST00000398988.3	kinase suppressor of ras 1 	256	1	1	0	0	1	0	1	0	0	hsa-miR-30a-5p	0.0109	0.0782	0.4926	-0.05	-0.05	< 0.1	2007, 2009, 2011
ZNF644	ENST00000370440.1	zinc finger protein 644 	40	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0069	0.0461	0.2233	-0.05	-0.30	0.86	2005, 2007, 2009, 2011
MKL2	ENST00000318282.5	MKL/myocardin-like 2 	992	1	1	0	0	0	0	0	0	1	hsa-miR-30e-5p	0.0264	0.1733	0.7399	-0.05	-0.05	0.90	2009, 2011
RAB10	ENST00000264710.4	RAB10, member RAS oncogene family 	998	1	0	1	0	0	0	0	0	0	hsa-miR-30e-5p	0.0065	0.0412	0.1496	-0.05	-0.23	0.63	2007
RAB4A	ENST00000366690.4	RAB4A, member RAS oncogene family 	850	1	0	1	0	0	0	0	0	1	hsa-miR-30a-5p	0.0029	0.0207	0.1313	-0.05	-0.13	0.68	NULL
PTPDC1	ENST00000375360.3	protein tyrosine phosphatase domain containing 1 	46	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0074	0.0466	0.1832	-0.05	-0.27	0.94	2009, 2011
DCP2	ENST00000389063.2	decapping mRNA 2 	155	1	0	0	1	0	0	0	0	1	hsa-miR-30b-5p	0.0116	0.0813	0.4549	-0.05	-0.06	0.78	2005, 2007, 2009, 2011
UBE2R2	ENST00000263228.3	ubiquitin-conjugating enzyme E2R 2 	2442	1	0	0	1	1	0	0	1	0	hsa-miR-30e-5p	0.0049	0.0339	0.1774	-0.05	-0.36	0.86	2005, 2007, 2009, 2011
GLI2	ENST00000452319.1	GLI family zinc finger 2 	73	2	1	1	0	0	0	0	0	0	hsa-miR-30a-5p	0.0279	0.1825	0.7633	-0.05	-0.05	0.96	2003, 2007, 2009, 2011
MYO5A	ENST00000399231.3	myosin VA (heavy chain 12, myoxin) 	573	1	1	0	0	1	0	0	1	1	hsa-miR-30e-5p	0.0309	0.1835	0.6470	-0.05	-0.08	0.96	2011
CPSF6	ENST00000435070.2	cleavage and polyadenylation specific factor 6, 68kDa 	5819	1	1	0	0	2	0	1	1	0	hsa-miR-30b-5p	0.0054	0.0370	0.1838	-0.05	-0.60	0.87	2005, 2007, 2009, 2011
INPP4A	ENST00000409016.4	inositol polyphosphate-4-phosphatase, type I, 107kDa 	387	1	1	0	0	1	0	1	0	0	hsa-miR-30a-5p	0.0165	0.1108	0.4962	-0.05	-0.05	< 0.1	NULL
UHRF1BP1	ENST00000192788.5	UHRF1 binding protein 1 	360	1	1	0	0	1	1	0	0	0	hsa-miR-30a-5p	0.0149	0.1053	0.5909	-0.05	-0.06	0.40	2007, 2009, 2011
MIB1	ENST00000261537.6	mindbomb E3 ubiquitin protein ligase 1 	897	2	2	0	0	0	0	0	0	0	hsa-miR-30e-5p	0.0257	0.1729	0.8325	-0.05	-0.07	0.27	2011
BMPR2	ENST00000374574.2	bone morphogenetic protein receptor, type II (serine/threonine kinase) 	287	1	0	1	0	0	0	0	0	2	hsa-miR-30b-5p	0.0073	0.0532	0.3586	-0.05	-0.07	< 0.1	NULL
TPRG1	ENST00000345063.3	tumor protein p63 regulated 1 	24	1	0	1	0	0	0	0	0	0	hsa-miR-30b-5p	0.0036	0.0245	0.1211	-0.05	-0.23	0.55	NULL
HSPA5	ENST00000324460.6	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) 	2715	1	0	1	0	0	0	0	0	0	hsa-miR-30d-5p	0.0035	0.0256	0.1689	-0.04	-0.04	0.71	2005, 2007, 2009, 2011
CCDC160	ENST00000517294.1	coiled-coil domain containing 160 	12	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0039	0.0278	0.1701	-0.04	-0.18	< 0.1	NULL
SLC7A6	ENST00000219343.6	solute carrier family 7 (amino acid transporter light chain, y+L system), member 6 	1044	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0175	0.1120	0.4293	-0.04	-0.07	0.90	2009, 2011
AGO2	ENST00000220592.5	argonaute RISC catalytic component 2 	350	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0097	0.0688	0.3898	-0.04	-1.03	0.39	NULL
KLHL24	ENST00000454652.2	kelch-like family member 24 	143	1	0	1	0	1	0	0	1	0	hsa-miR-30b-5p	0.0055	0.0400	0.2731	-0.04	-0.35	0.52	2007, 2011
BCLAF1	ENST00000531224.1	BCL2-associated transcription factor 1 	1732	1	0	1	0	0	0	0	0	0	hsa-miR-30b-5p	0.0046	0.0325	0.1956	-0.04	-0.16	0.59	2009
STK38L	ENST00000389032.3	serine/threonine kinase 38 like 	705	1	1	0	0	0	0	0	0	1	hsa-miR-30c-5p	0.0040	0.0293	0.2017	-0.04	-0.44	< 0.1	2011
SNTB2	ENST00000336278.4	syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2) 	254	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0139	0.0837	0.2895	-0.04	-0.15	0.83	2009, 2011
PEX26	ENST00000329627.7	peroxisomal biogenesis factor 26 	157	1	0	0	1	2	1	1	0	0	hsa-miR-30e-5p	0.0046	0.0322	0.1664	-0.04	-0.23	0.78	NULL
PPIL4	ENST00000340881.2	peptidylprolyl isomerase (cyclophilin)-like 4 	1565	1	0	1	0	2	1	0	1	1	hsa-miR-30e-5p	0.0123	0.0862	0.4650	-0.04	-0.61	0.68	2011
SNX1	ENST00000353874.4	sorting nexin 1 	1296	1	1	0	0	1	1	0	0	0	hsa-miR-30a-5p	0.0164	0.1153	0.6346	-0.04	-0.06	0.12	2009, 2011
TRIO	ENST00000344204.4	trio Rho guanine nucleotide exchange factor 	365	1	1	0	0	0	0	0	0	0	hsa-miR-30c-5p	0.0084	0.0564	0.2604	-0.04	-0.12	0.83	NULL
VAV2	ENST00000406606.3	vav 2 guanine nucleotide exchange factor 	477	1	0	1	0	0	0	0	0	0	hsa-miR-30a-5p	0.0060	0.0428	0.2484	-0.04	-0.04	0.62	2009, 2011
SPTLC2	ENST00000216484.2	serine palmitoyltransferase, long chain base subunit 2 	95	1	0	1	0	0	0	0	0	0	hsa-miR-30e-5p	0.0045	0.0305	0.1471	-0.04	-0.13	0.70	2011
LYST	ENST00000389794.3	lysosomal trafficking regulator 	9	1	1	0	0	0	0	0	0	1	hsa-miR-30b-5p	0.0147	0.1038	0.6003	-0.04	-0.04	0.22	2005, 2007, 2009, 2011
HSPA4L	ENST00000296464.4	heat shock 70kDa protein 4-like 	348	1	1	0	0	1	0	0	1	0	hsa-miR-30a-5p	0.0077	0.0550	0.3287	-0.04	-0.17	0.22	NULL
SDK2	ENST00000392650.3	sidekick cell adhesion molecule 2 	8	1	1	0	0	1	0	0	1	0	hsa-miR-30a-5p	0.0309	0.1966	0.7549	-0.04	-0.04	0.87	2011
CEP170B	ENST00000414716.3	centrosomal protein 170B 	326	2	0	2	0	0	0	0	0	0	hsa-miR-30a-5p	0.0177	0.1210	0.5877	-0.04	-0.04	0.86	2007, 2011
DCX	ENST00000356915.2	doublecortin 	5	1	1	0	0	1	0	0	1	0	hsa-miR-30a-5p	0.0068	0.0495	0.3235	-0.04	-0.04	0.28	2005, 2007, 2009, 2011
ZNF831	ENST00000371030.2	zinc finger protein 831 	5	1	1	0	0	1	0	0	1	0	hsa-miR-30a-5p	0.0139	0.0994	0.6089	-0.04	-0.04	< 0.1	2011
SENP5	ENST00000323460.5	SUMO1/sentrin specific peptidase 5 	125	1	1	0	0	0	0	0	0	2	hsa-miR-30a-5p	0.0208	0.1381	0.6238	-0.04	-0.05	0.70	2009, 2011
NAV1	ENST00000295624.6	neuron navigator 1 	702	1	1	0	0	1	0	0	1	0	hsa-miR-30a-5p	0.0189	0.1295	0.6427	-0.04	-0.04	0.91	2005, 2007, 2009, 2011
ARIH1	ENST00000379887.4	ariadne RBR E3 ubiquitin protein ligase 1 	671	1	0	1	0	0	0	0	0	0	hsa-miR-30b-5p	0.0054	0.0387	0.2344	-0.04	-0.06	0.52	NULL
SEC22A	ENST00000481965.2	SEC22 vesicle trafficking protein homolog A (S. cerevisiae) 	294	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0022	0.0147	0.0647	-0.04	-0.33	0.27	2011
ZFYVE26	ENST00000347230.4	zinc finger, FYVE domain containing 26 	104	1	0	1	0	0	0	0	0	0	hsa-miR-30b-5p	0.0078	0.0546	0.2960	-0.04	-0.05	0.67	2005, 2007, 2009, 2011
SDC2	ENST00000302190.4	syndecan 2 	774	1	0	1	0	0	0	0	0	1	hsa-miR-30b-5p	0.0033	0.0226	0.1190	-0.04	-0.21	0.57	NULL
ONECUT3	ENST00000382349.4	one cut homeobox 3 	5	1	0	0	1	0	0	0	0	0	hsa-miR-30a-5p	0.0080	0.0564	0.3165	-0.04	-0.04	0.78	NULL
TTBK1	ENST00000259750.4	tau tubulin kinase 1 	7	1	1	0	0	0	0	0	0	0	hsa-miR-30e-5p	0.0188	0.1242	0.5117	-0.04	-0.04	0.53	2005, 2007, 2009, 2011
TSC1	ENST00000298552.3	tuberous sclerosis 1 	838	1	1	0	0	1	0	0	1	0	hsa-miR-30a-5p	0.0083	0.0593	0.3598	-0.04	-0.04	0.12	2011
ATP8B2	ENST00000368489.3	ATPase, aminophospholipid transporter, class I, type 8B, member 2 	244	1	0	0	1	0	0	0	0	0	hsa-miR-30b-5p	0.0038	0.0273	0.1724	-0.04	-0.08	0.78	2005, 2007, 2009, 2011
MARK3	ENST00000303622.9	MAP/microtubule affinity-regulating kinase 3 	1468	1	0	0	1	0	0	0	0	0	hsa-miR-30a-5p	0.0013	0.0091	0.0513	-0.04	-0.21	0.78	2005, 2007
HIC2	ENST00000407464.2	hypermethylated in cancer 2 	28	1	1	0	0	1	0	1	0	0	hsa-miR-30e-5p	0.0139	0.0710	0.1750	-0.04	-0.22	0.95	2005, 2007, 2009, 2011
CHKA	ENST00000265689.4	choline kinase alpha 	352	1	0	1	0	0	0	0	0	0	hsa-miR-30e-5p	0.0030	0.0200	0.0854	-0.04	-0.22	0.70	2005, 2007, 2009, 2011
SOGA3	ENST00000556132.1	SOGA family member 3 	95	1	1	0	0	1	1	0	0	0	hsa-miR-30a-5p	0.0102	0.0728	0.4297	-0.04	-0.14	0.53	2011
ANKRD52	ENST00000267116.7	ankyrin repeat domain 52 	2913	1	0	0	1	0	0	0	0	0	hsa-miR-30e-5p	0.0087	0.0610	0.3247	-0.04	-0.04	0.78	2011
VPS13C	ENST00000249837.3	vacuolar protein sorting 13 homolog C (S. cerevisiae) 	85	1	1	0	0	0	0	0	0	0	hsa-miR-30b-5p	0.0181	0.1223	0.5825	-0.04	-0.10	0.20	2009, 2011
FUBP1	ENST00000370767.1	far upstream element (FUSE) binding protein 1 	2021	1	1	0	0	0	0	0	0	1	hsa-miR-30b-5p	0.0063	0.0454	0.2769	-0.04	-0.09	< 0.1	NULL
LIFR	ENST00000263409.4	leukemia inhibitory factor receptor alpha 	44	2	1	1	0	0	0	0	0	1	hsa-miR-30b-5p	0.0090	0.0623	0.3297	-0.03	-0.18	0.96	2007, 2009, 2011
SEPT8	ENST00000378706.1	septin 8 	199	1	1	0	0	1	0	0	1	0	hsa-miR-30a-5p	0.0120	0.0839	0.4483	-0.03	-0.04	0.38	2011
FYN	ENST00000368682.3	FYN oncogene related to SRC, FGR, YES 	2659	1	0	0	1	0	0	0	0	0	hsa-miR-30b-5p	0.0026	0.0182	0.0979	-0.03	-0.27	0.78	NULL
PTCHD1	ENST00000379361.4	patched domain containing 1 	59	1	0	1	0	2	1	0	1	0	hsa-miR-30b-5p	0.0048	0.0339	0.1901	-0.03	-0.15	0.67	NULL
C20orf112	ENST00000359676.5	chromosome 20 open reading frame 112 	148	1	1	0	0	0	0	0	0	0	hsa-miR-30b-5p	0.0142	0.0886	0.3220	-0.03	-0.08	0.95	2011
ASXL3	ENST00000269197.5	additional sex combs like 3 (Drosophila) 	65	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0274	0.1811	0.7985	-0.03	-0.03	0.90	NULL
PKHD1	ENST00000371117.3	polycystic kidney and hepatic disease 1 (autosomal recessive) 	5	1	1	0	0	0	0	0	0	3	hsa-miR-30c-5p	0.0167	0.1184	0.6966	-0.03	-0.03	< 0.1	NULL
SETD7	ENST00000274031.3	SET domain containing (lysine methyltransferase) 7 	76	1	1	0	0	0	0	0	0	0	hsa-miR-30b-5p	0.0086	0.0530	0.2181	-0.03	-0.24	0.95	2007, 2009, 2011
MAN1B1	ENST00000371589.4	mannosidase, alpha, class 1B, member 1 	604	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0047	0.0338	0.2054	-0.03	-0.03	0.41	2005, 2007, 2009, 2011
NPTXR	ENST00000333039.2	neuronal pentraxin receptor 	578	1	0	1	0	0	0	0	0	0	hsa-miR-30e-5p	0.0068	0.0486	0.2894	-0.03	-0.12	0.68	2011
WIPF3	ENST00000409290.1	WAS/WASL interacting protein family, member 3 	168	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0200	0.1280	0.4817	-0.03	-0.04	0.87	2011
MAP2K6	ENST00000590474.1	mitogen-activated protein kinase kinase 6 	235	1	1	0	0	2	0	0	2	0	hsa-miR-30d-5p	0.0041	0.0295	0.1841	-0.03	-0.20	< 0.1	NULL
TMEM110	ENST00000355083.5	transmembrane protein 110 	306	1	0	0	1	0	0	0	0	0	hsa-miR-30b-5p	0.0025	0.0175	0.0948	-0.03	-0.19	0.78	2011
LRRC8C	ENST00000370454.4	leucine rich repeat containing 8 family, member C 	544	1	1	0	0	1	0	1	0	0	hsa-miR-30a-5p	0.0068	0.0486	0.2987	-0.03	-0.12	0.33	2011
CEP170	ENST00000366542.1	centrosomal protein 170kDa 	6	1	1	0	0	0	0	0	0	1	hsa-miR-30b-5p	0.0126	0.0883	0.4826	-0.03	-0.03	0.11	NULL
LPAR3	ENST00000440886.1	lysophosphatidic acid receptor 3 	35	1	0	0	1	0	0	0	0	0	hsa-miR-30e-5p	0.0023	0.0157	0.0823	-0.03	-0.23	0.78	NULL
CD226	ENST00000581982.1	CD226 molecule 	8	1	0	0	1	1	0	0	1	2	hsa-miR-30e-5p	0.0011	0.0078	0.0563	-0.03	-0.30	0.78	NULL
GPR124	ENST00000315215.7	G protein-coupled receptor 124 	72	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0150	0.1010	0.4535	-0.03	-0.03	0.95	2007, 2009, 2011
VASH1	ENST00000167106.4	vasohibin 1 	39	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0175	0.1160	0.4924	-0.03	-0.03	0.94	2009, 2011
DAGLA	ENST00000257215.5	diacylglycerol lipase, alpha 	1262	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0193	0.1271	0.5182	-0.03	-0.03	0.91	2007, 2009, 2011
CACNA1C	ENST00000399655.1	calcium channel, voltage-dependent, L type, alpha 1C subunit 	69	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0205	0.1339	0.5332	-0.03	-0.03	0.87	2011
NRK	ENST00000243300.9	Nik related kinase 	5	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0153	0.1043	0.5010	-0.03	-0.03	0.81	2005, 2007, 2009, 2011
KIAA1522	ENST00000401073.2	KIAA1522 	13	1	1	0	0	0	0	0	0	1	hsa-miR-30a-5p	0.0124	0.0867	0.4576	-0.03	-0.03	0.72	2007, 2009, 2011
ATRNL1	ENST00000355044.3	attractin-like 1 	26	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0187	0.1295	0.6894	-0.03	-0.03	0.69	2009, 2011
KIF21B	ENST00000332129.2	kinesin family member 21B 	12	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0126	0.0860	0.4102	-0.03	-0.03	0.68	2009, 2011
PLXNC1	ENST00000258526.4	plexin C1 	47	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0205	0.1363	0.5991	-0.03	-0.03	0.67	2011
HHIPL1	ENST00000330710.5	HHIP-like 1 	29	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0108	0.0748	0.3803	-0.03	-0.03	0.67	2011
MEX3D	ENST00000402693.4	mex-3 RNA binding family member D 	13	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0058	0.0413	0.2415	-0.03	-0.03	0.34	2009, 2011
FAM179B	ENST00000382233.2	family with sequence similarity 179, member B 	12	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0096	0.0677	0.3776	-0.03	-0.03	0.24	2009, 2011
MXRA5	ENST00000217939.6	matrix-remodelling associated 5 	5	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0102	0.0728	0.4298	-0.03	-0.03	0.11	2009, 2011
SACS	ENST00000402364.1	spastic ataxia of Charlevoix-Saguenay (sacsin) 	450	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0142	0.0982	0.5109	-0.03	-0.03	0.10	2009, 2011
KIAA1024	ENST00000305428.3	KIAA1024 	5	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0091	0.0645	0.3608	-0.03	-0.03	< 0.1	2009, 2011
SEPT3	ENST00000396425.3	septin 3 	241	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0105	0.0726	0.3664	-0.03	-0.03	< 0.1	2011
CEACAM1	ENST00000403444.3	carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein) 	925	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0085	0.0592	0.3157	-0.03	-0.03	0.22	2009, 2011
TMEM220	ENST00000341871.3	transmembrane protein 220 	143	1	1	0	0	2	0	2	0	0	hsa-miR-30b-5p	0.0014	0.0099	0.0553	-0.03	-0.56	< 0.1	NULL
ABCB7	ENST00000253577.3	ATP-binding cassette, sub-family B (MDR/TAP), member 7 	77	1	0	0	1	1	0	0	1	0	hsa-miR-30a-5p	0.0031	0.0226	0.1404	-0.03	-0.21	0.78	NULL
ASCC1	ENST00000342444.4	activating signal cointegrator 1 complex subunit 1 	293	1	0	1	0	0	0	0	0	1	hsa-miR-30e-5p	0.0020	0.0140	0.0712	-0.03	-0.20	0.55	NULL
HDAC5	ENST00000225983.6	histone deacetylase 5 	266	1	1	0	0	0	0	0	0	0	hsa-miR-30e-5p	0.0062	0.0386	0.1405	-0.03	-0.17	0.80	2009, 2011
PIAS1	ENST00000249636.6	protein inhibitor of activated STAT, 1 	368	1	0	1	0	0	0	0	0	0	hsa-miR-30e-5p	0.0028	0.0197	0.1165	-0.03	-0.22	0.66	NULL
MARCH3	ENST00000308660.5	membrane-associated ring finger (C3HC4) 3, E3 ubiquitin protein ligase 	77	1	0	1	0	0	0	0	0	0	hsa-miR-30e-5p	0.0029	0.0210	0.1248	-0.03	-0.12	0.65	2011
STC1	ENST00000290271.2	stanniocalcin 1 	2932	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0072	0.0509	0.2814	-0.03	-0.03	0.16	2005, 2007, 2009, 2011
COMT	ENST00000361682.6	catechol-O-methyltransferase 	323	1	0	1	0	0	0	0	0	0	hsa-miR-30b-5p	0.0007	0.0050	0.0305	-0.03	-0.19	0.70	2011
SYPL1	ENST00000470347.1	synaptophysin-like 1 	2423	1	1	0	0	0	0	0	0	0	hsa-miR-30e-5p	0.0016	0.0113	0.0635	-0.03	-0.24	0.48	2007, 2009, 2011
HACE1	ENST00000262903.4	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1 	191	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0036	0.0257	0.1552	-0.03	-0.17	0.18	NULL
NUFIP2	ENST00000225388.4	nuclear fragile X mental retardation protein interacting protein 2 	440	1	1	0	0	0	0	0	0	2	hsa-miR-30b-5p	0.0069	0.0447	0.1928	-0.03	-0.16	0.93	2007, 2009, 2011
ZSCAN29	ENST00000562072.1	zinc finger and SCAN domain containing 29 	32	1	1	0	0	0	0	0	0	0	hsa-miR-30e-5p	0.0019	0.0136	0.0729	-0.03	-0.20	0.77	2009, 2011
RPS6KA5	ENST00000261991.3	ribosomal protein S6 kinase, 90kDa, polypeptide 5 	64	1	1	0	0	0	0	0	0	0	hsa-miR-30b-5p	0.0079	0.0485	0.1647	-0.03	-0.13	0.93	NULL
DENND5B	ENST00000389082.5	DENN/MADD domain containing 5B 	832	1	0	0	1	0	0	0	0	0	hsa-miR-30b-5p	0.0092	0.0666	0.4192	-0.03	-0.03	0.78	2009, 2011
ZBTB40	ENST00000404138.1	zinc finger and BTB domain containing 40 	124	1	1	0	0	0	0	0	0	1	hsa-miR-30a-5p	0.0076	0.0535	0.2997	-0.03	-0.03	0.71	2009, 2011
TRIP12	ENST00000283943.5	thyroid hormone receptor interactor 12 	145	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0142	0.0987	0.5329	-0.03	-0.03	0.48	NULL
CDC42BPA	ENST00000366767.3	CDC42 binding protein kinase alpha (DMPK-like) 	122	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0117	0.0806	0.3995	-0.03	-0.03	0.29	NULL
TIMP3	ENST00000266085.6	TIMP metallopeptidase inhibitor 3 	7421	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0048	0.0314	0.1474	-0.03	-0.26	0.95	2005, 2007, 2009, 2011
MNT	ENST00000174618.4	MNT, MAX dimerization protein 	146	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0095	0.0659	0.3446	-0.03	-0.03	0.60	2005, 2007, 2009, 2011
DGKI	ENST00000453654.2	diacylglycerol kinase, iota 	16	1	1	0	0	2	0	2	0	1	hsa-miR-30a-5p	0.0079	0.0564	0.3458	-0.03	-0.08	< 0.1	NULL
DCP1A	ENST00000607628.1	decapping mRNA 1A 	87	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0115	0.0795	0.3980	-0.03	-0.03	0.32	2011
TBL1X	ENST00000407597.2	transducin (beta)-like 1X-linked 	125	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0129	0.0878	0.4172	-0.03	-0.03	< 0.1	2009, 2011
IGSF3	ENST00000369486.3	immunoglobulin superfamily, member 3 	141	1	1	0	0	1	0	0	1	1	hsa-miR-30a-5p	0.0063	0.0447	0.2550	-0.03	-0.06	0.39	NULL
FAM105B	ENST00000284274.4	family with sequence similarity 105, member B 	247	1	1	0	0	1	0	0	1	0	hsa-miR-30b-5p	0.0021	0.0148	0.0888	-0.02	-0.16	0.16	2011
NRG2	ENST00000394770.1	neuregulin 2 	9	1	0	0	1	0	0	0	0	0	hsa-miR-30a-5p	0.0054	0.0386	0.2256	-0.02	-0.06	0.78	2011
PSD3	ENST00000327040.8	pleckstrin and Sec7 domain containing 3 	133	1	0	0	1	0	0	0	0	1	hsa-miR-30b-5p	0.0056	0.0410	0.2755	-0.02	-0.23	0.78	2007, 2009, 2011
SUPT3H	ENST00000371460.1	suppressor of Ty 3 homolog (S. cerevisiae) 	175	1	0	1	0	0	0	0	0	0	hsa-miR-30d-5p	0.0018	0.0122	0.0588	-0.02	-0.25	0.71	2005, 2007, 2009, 2011
KCTD20	ENST00000373731.2	potassium channel tetramerization domain containing 20 	88	1	0	1	0	0	0	0	0	0	hsa-miR-30e-5p	0.0041	0.0289	0.1565	-0.02	-0.05	0.71	NULL
MAP4K4	ENST00000413150.2	mitogen-activated protein kinase kinase kinase kinase 4 	1551	1	1	0	0	0	0	0	0	1	hsa-miR-30b-5p	0.0024	0.0166	0.0968	-0.02	-0.25	0.88	2005, 2007, 2009, 2011
HIAT1	ENST00000370152.3	hippocampus abundant transcript 1 	1473	1	0	0	1	1	0	0	1	0	hsa-miR-30b-5p	0.0032	0.0223	0.1317	-0.02	-0.32	0.78	2005, 2007
WDR26	ENST00000414423.2	WD repeat domain 26 	1229	1	1	0	0	1	0	1	0	0	hsa-miR-30e-5p	0.0067	0.0474	0.2773	-0.02	-0.17	< 0.1	2009, 2011
MFHAS1	ENST00000276282.6	malignant fibrous histiocytoma amplified sequence 1 	130	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0145	0.0994	0.4964	-0.02	-0.03	0.35	2009, 2011
BMP7	ENST00000395863.3	bone morphogenetic protein 7 	83	1	0	1	0	0	0	0	0	0	hsa-miR-30c-5p	0.0063	0.0445	0.2522	-0.02	-0.02	0.60	2011
NFYB	ENST00000240055.3	nuclear transcription factor Y, beta 	375	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0031	0.0223	0.1370	-0.02	-0.08	0.54	2009, 2011
PPM1E	ENST00000308249.2	protein phosphatase, Mg2+/Mn2+ dependent, 1E 	178	1	1	0	0	0	0	0	0	0	hsa-miR-30a-5p	0.0071	0.0509	0.3065	-0.02	-0.03	< 0.1	2011
